cases.0.case_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.0.sample_id	cases.0.samples.0.sample_type	cases.0.samples.0.submitter_id	cases.0.samples.0.tissue_type	cases.0.submitter_id	data_category	data_type	file_id	file_name	id	barcode_numeric_id
02bbb632-0f7f-439d-b8f0-c86a06237424	fce0d59e-78a5-4d7b-8136-b8421f5116b0	TCGA-AC-A2FB-01A-11R-A17B-07	7e2ed541-38ee-473f-ac5d-3cae6f5d9a56	Primary Tumor	TCGA-AC-A2FB-01A	Tumor	TCGA-AC-A2FB	Transcriptome Profiling	Gene Expression Quantification	fde3b574-b9be-4dc2-a5ae-aaab8a0bbd26	ca9d1ab5-ea78-46f4-9225-8147639d013c.rna_seq.augmented_star_gene_counts.tsv	fde3b574-b9be-4dc2-a5ae-aaab8a0bbd26	1171
02bbb632-0f7f-439d-b8f0-c86a06237424	f18b2ff7-eddb-40b5-9bbe-7ef09787ddef	TCGA-AC-A2FB-11A-13R-A17B-07	2c9b563c-6f22-4a54-a232-ce7974b30458	Solid Tissue Normal	TCGA-AC-A2FB-11A	Normal	TCGA-AC-A2FB	Transcriptome Profiling	Gene Expression Quantification	e914127b-20a0-4ef1-a614-06b697da648c	526d20dd-9df1-44c4-ab04-82109fafd3a3.rna_seq.augmented_star_gene_counts.tsv	e914127b-20a0-4ef1-a614-06b697da648c	1171
a851ca14-7bbf-455b-a054-ec03979a4247	6022db68-1e06-4974-b657-cd65aed560c4	TCGA-BH-A0DQ-01A-11R-A084-07	10285a0d-d8cc-4c20-a8a2-8891d9807599	Primary Tumor	TCGA-BH-A0DQ-01A	Tumor	TCGA-BH-A0DQ	Transcriptome Profiling	Gene Expression Quantification	c642f518-6ba5-4c90-9f0c-0bad0ed80199	ea16db3d-eb2a-44b3-bf22-258e583dbcf4.rna_seq.augmented_star_gene_counts.tsv	c642f518-6ba5-4c90-9f0c-0bad0ed80199	1178
a851ca14-7bbf-455b-a054-ec03979a4247	2b11e565-01a8-4054-a200-03e06765bd5e	TCGA-BH-A0DQ-11A-12R-A089-07	907ca5f2-0442-403f-9ac6-e158e371091e	Solid Tissue Normal	TCGA-BH-A0DQ-11A	Normal	TCGA-BH-A0DQ	Transcriptome Profiling	Gene Expression Quantification	cf0ca663-a857-4aea-ab72-b0d4373b2456	4abd29b3-0a83-41d3-a741-bcc5b6d2f98a.rna_seq.augmented_star_gene_counts.tsv	cf0ca663-a857-4aea-ab72-b0d4373b2456	1178
9ddc3e7b-8b54-4a83-8335-8053940f56c1	c3604281-d909-4819-a90e-a1081b1e9d7f	TCGA-BH-A18L-01A-32R-A12D-07	796e565c-3841-425a-bdfb-569776d7c9ac	Primary Tumor	TCGA-BH-A18L-01A	Tumor	TCGA-BH-A18L	Transcriptome Profiling	Gene Expression Quantification	836f61df-2b3d-4e1f-abcc-37734091b746	815b70e5-858d-416d-94aa-6749960883ce.rna_seq.augmented_star_gene_counts.tsv	836f61df-2b3d-4e1f-abcc-37734091b746	1186
9ddc3e7b-8b54-4a83-8335-8053940f56c1	0b937a20-66d4-4d05-bf50-4828cead9c92	TCGA-BH-A18L-11A-42R-A12D-07	67f32715-fea8-4b4e-9815-aa0c67253ad3	Solid Tissue Normal	TCGA-BH-A18L-11A	Normal	TCGA-BH-A18L	Transcriptome Profiling	Gene Expression Quantification	acfa0ea5-3345-4734-9917-d3acc10d1a15	9d515fd5-009a-4c32-95e7-042909d70b9f.rna_seq.augmented_star_gene_counts.tsv	acfa0ea5-3345-4734-9917-d3acc10d1a15	1186
3c8b5af9-c34d-43c2-b8c9-39ea11e44fa6	744ed141-8809-4bc9-90e6-74098383914e	TCGA-BH-A1FD-01A-11R-A13Q-07	a0e467f8-79c1-499e-b881-669b4bd55b8c	Primary Tumor	TCGA-BH-A1FD-01A	Tumor	TCGA-BH-A1FD	Transcriptome Profiling	Gene Expression Quantification	0437af11-bb89-4901-9764-bb410c2e94c5	5a61d29b-5ae6-41b6-8842-865463f72990.rna_seq.augmented_star_gene_counts.tsv	0437af11-bb89-4901-9764-bb410c2e94c5	1190
3c8b5af9-c34d-43c2-b8c9-39ea11e44fa6	e0ed3e93-0ead-4fc0-a82d-79807c7d5162	TCGA-BH-A1FD-11B-21R-A13Q-07	d6e315fd-c662-494c-98de-02c87b833473	Solid Tissue Normal	TCGA-BH-A1FD-11B	Normal	TCGA-BH-A1FD	Transcriptome Profiling	Gene Expression Quantification	df416c2a-523d-4409-98ac-b0900584a065	bcbe88a9-729e-4af8-9bb8-1ac65aa4bd23.rna_seq.augmented_star_gene_counts.tsv	df416c2a-523d-4409-98ac-b0900584a065	1190
e666081b-caaf-4e8b-9446-807be71201a5	cffc0fe5-533f-46f8-a54a-2e09c392767d	TCGA-BH-A0HA-01A-11R-A12P-07	63baef92-6733-4791-b897-0abe9131a5f5	Primary Tumor	TCGA-BH-A0HA-01A	Tumor	TCGA-BH-A0HA	Transcriptome Profiling	Gene Expression Quantification	40d222ea-3a59-45b9-91a2-0566b239c89e	ea030b7d-26eb-4f0e-b7b9-c6b165061118.rna_seq.augmented_star_gene_counts.tsv	40d222ea-3a59-45b9-91a2-0566b239c89e	1194
e666081b-caaf-4e8b-9446-807be71201a5	a521a6fa-da2b-48ef-94e8-3307030427b6	TCGA-BH-A0HA-11A-31R-A12P-07	0cf5f314-5cc8-4c4c-853a-e4bcbc749acc	Solid Tissue Normal	TCGA-BH-A0HA-11A	Normal	TCGA-BH-A0HA	Transcriptome Profiling	Gene Expression Quantification	3aad7b0b-9f82-41d0-b3e5-5614afcac6a8	7aac48b4-dbb0-49a5-a3e0-04916a9270b8.rna_seq.augmented_star_gene_counts.tsv	3aad7b0b-9f82-41d0-b3e5-5614afcac6a8	1194
c2aeee6c-ba10-4cf9-b560-c739580f7bf3	986550fb-92db-4e9f-b79a-6c3023dd63a3	TCGA-BH-A0BM-01A-11R-A056-07	5423b7f8-d2bb-47c8-9af8-3d3e1276888c	Primary Tumor	TCGA-BH-A0BM-01A	Tumor	TCGA-BH-A0BM	Transcriptome Profiling	Gene Expression Quantification	9a6563cf-557b-4f26-b6a2-6c6f1eb03654	06ae7b4d-2906-4a38-a4ef-1cc937716dcb.rna_seq.augmented_star_gene_counts.tsv	9a6563cf-557b-4f26-b6a2-6c6f1eb03654	1199
c2aeee6c-ba10-4cf9-b560-c739580f7bf3	fe538d53-c7ce-455f-afe6-cb4fc3a63dbd	TCGA-BH-A0BM-11A-12R-A089-07	bca287af-e08b-4c8f-8076-e7e641b9d2fb	Solid Tissue Normal	TCGA-BH-A0BM-11A	Normal	TCGA-BH-A0BM	Transcriptome Profiling	Gene Expression Quantification	046fe29e-7c99-4093-8565-f2f205a00796	61f811cf-9dc1-4f48-ad62-c3ebfd1f0847.rna_seq.augmented_star_gene_counts.tsv	046fe29e-7c99-4093-8565-f2f205a00796	1199
858652b8-c4c2-41d8-be32-fdc88e1a7bb0	a6db80e4-b161-412d-932a-fe2898a1722f	TCGA-BH-A1EN-01A-11R-A13Q-07	bea52276-596c-479e-981d-ca9132742098	Primary Tumor	TCGA-BH-A1EN-01A	Tumor	TCGA-BH-A1EN	Transcriptome Profiling	Gene Expression Quantification	eedfb6fb-3db6-4eae-8c6c-8b6722ae72b6	d504a28c-f8e7-4c5e-b01a-23b4cdd1dd8a.rna_seq.augmented_star_gene_counts.tsv	eedfb6fb-3db6-4eae-8c6c-8b6722ae72b6	1206
858652b8-c4c2-41d8-be32-fdc88e1a7bb0	c03683bd-2fe1-4ab2-9a16-796553be5467	TCGA-BH-A1EN-11A-23R-A13Q-07	ae5214a0-7fbe-410d-aedf-0a119c8b7f5a	Solid Tissue Normal	TCGA-BH-A1EN-11A	Normal	TCGA-BH-A1EN	Transcriptome Profiling	Gene Expression Quantification	2d148c3a-7bbd-414f-872e-dd916d0e3ccf	bd1f12ab-ee49-4e7e-aad4-14924c49d306.rna_seq.augmented_star_gene_counts.tsv	2d148c3a-7bbd-414f-872e-dd916d0e3ccf	1206
3b7b9c1e-a84c-47ed-983c-9e4b00cbf01a	1b907925-b33c-4e4a-96e0-65f15b4712b9	TCGA-A7-A26F-01B-04R-A22O-07	29619d1e-e8b4-411e-bbba-07f2cfb69e8a	Primary Tumor	TCGA-A7-A26F-01B	Tumor	TCGA-A7-A26F	Transcriptome Profiling	Gene Expression Quantification	6fe2f370-6592-4d85-992c-1b5449a62dbe	c9496c77-cfbf-42db-a862-af0b878b9852.rna_seq.augmented_star_gene_counts.tsv	6fe2f370-6592-4d85-992c-1b5449a62dbe	1209
0f64edec-0f1f-4025-8a53-75f9534f7828	827431d3-e25a-45b6-9b0f-5732501e2a5b	TCGA-BH-A0H9-01A-11R-A056-07	4a7c76a9-c3a2-4b57-a57a-de055152dcf8	Primary Tumor	TCGA-BH-A0H9-01A	Tumor	TCGA-BH-A0H9	Transcriptome Profiling	Gene Expression Quantification	ad4b2d76-b4bb-457d-903f-823630a4d37b	0940092b-46da-4975-bde7-f205fe12707b.rna_seq.augmented_star_gene_counts.tsv	ad4b2d76-b4bb-457d-903f-823630a4d37b	1220
0f64edec-0f1f-4025-8a53-75f9534f7828	27d4c881-e906-437f-921d-467eb107798a	TCGA-BH-A0H9-11A-22R-A466-07	6fe74906-b3c0-49dc-95d8-ef19326b2b35	Solid Tissue Normal	TCGA-BH-A0H9-11A	Normal	TCGA-BH-A0H9	Transcriptome Profiling	Gene Expression Quantification	81138059-5789-4ea7-84e9-1490aa53a283	35ded490-54db-46b8-bc62-a5a9314cf0b2.rna_seq.augmented_star_gene_counts.tsv	81138059-5789-4ea7-84e9-1490aa53a283	1220
9da462b0-93c2-4305-89f6-7199a30399a7	4b964043-f6dd-4f19-ab4c-439ee68ce2b0	TCGA-BH-A0B5-01A-11R-A12P-07	a0de3018-8916-4e06-8ba1-beb1d218e30e	Primary Tumor	TCGA-BH-A0B5-01A	Tumor	TCGA-BH-A0B5	Transcriptome Profiling	Gene Expression Quantification	aa4bc249-100e-4cf6-8356-1dc96b7dbea9	48e1886c-614d-4e2c-bf34-936fd82969c1.rna_seq.augmented_star_gene_counts.tsv	aa4bc249-100e-4cf6-8356-1dc96b7dbea9	1223
9da462b0-93c2-4305-89f6-7199a30399a7	35429f42-252a-4a9d-8e99-125f26019418	TCGA-BH-A0B5-11A-23R-A12P-07	499a5bbb-9c48-4a4a-8472-d6fa35b6a308	Solid Tissue Normal	TCGA-BH-A0B5-11A	Normal	TCGA-BH-A0B5	Transcriptome Profiling	Gene Expression Quantification	b01d7dfd-b577-48b8-8bf2-3c74bb617601	6732c6de-0725-4a08-a1d7-211338a4363c.rna_seq.augmented_star_gene_counts.tsv	b01d7dfd-b577-48b8-8bf2-3c74bb617601	1223
cb9f5e50-f49d-4899-8895-9367afcc1015	22fe5cac-0623-4d0a-a158-f15fb5477d8f	TCGA-A7-A0DC-01B-04R-A22O-07	00b54c99-c26d-423a-9871-2552c1603a9c	Primary Tumor	TCGA-A7-A0DC-01B	Tumor	TCGA-A7-A0DC	Transcriptome Profiling	Gene Expression Quantification	3e8cff80-ed17-479c-8327-ca8e71ee7482	0c814cd9-5b2c-4764-9e6a-6ad0403fcd7d.rna_seq.augmented_star_gene_counts.tsv	3e8cff80-ed17-479c-8327-ca8e71ee7482	1236
cb9f5e50-f49d-4899-8895-9367afcc1015	cb3f974e-6bce-4757-a350-aef8e7925086	TCGA-A7-A0DC-11A-41R-A089-07	5bfd69f5-406a-4b28-b4f4-a6655e03e4db	Solid Tissue Normal	TCGA-A7-A0DC-11A	Normal	TCGA-A7-A0DC	Transcriptome Profiling	Gene Expression Quantification	9e056a2a-a643-478a-b96c-85d5221f487a	c6a90de3-979b-46b0-9f84-2875c1e38742.rna_seq.augmented_star_gene_counts.tsv	9e056a2a-a643-478a-b96c-85d5221f487a	1236
7486a2b3-b09f-4e9c-9864-8b51b58d9fb3	ffd6c7c5-d4c4-4ead-9e55-de8f6aa62182	TCGA-AC-A6IX-01A-12R-A32P-07	31e5bc10-074b-4bb2-92f9-d9217c0efc3b	Primary Tumor	TCGA-AC-A6IX-01A	Tumor	TCGA-AC-A6IX	Transcriptome Profiling	Gene Expression Quantification	f43b97fd-8953-4a5e-bafb-eb572145abe3	866770c0-c4f1-4ed3-aa96-7ff4f7328323.rna_seq.augmented_star_gene_counts.tsv	f43b97fd-8953-4a5e-bafb-eb572145abe3	1238
73ccc949-01b7-48d3-a7c4-c4bcd261672a	a4754430-f713-4aeb-998c-0f470a5549d1	TCGA-E2-A15A-01A-11R-A12D-07	423305a8-f060-44da-a053-18dd8c2b172e	Primary Tumor	TCGA-E2-A15A-01A	Tumor	TCGA-E2-A15A	Transcriptome Profiling	Gene Expression Quantification	2a3dc057-3c00-405e-a18f-23e8c43494d4	6c40b30a-d103-4397-997f-9b2bda66793a.rna_seq.augmented_star_gene_counts.tsv	2a3dc057-3c00-405e-a18f-23e8c43494d4	1240
9de678e5-67ed-4453-a98b-7ac351d5d0f1	0b225e38-d4c8-4cb5-a668-316894ab858f	TCGA-A7-A0CH-01A-21R-A00Z-07	1a9f7284-9770-4936-9fa4-500698184680	Primary Tumor	TCGA-A7-A0CH-01A	Tumor	TCGA-A7-A0CH	Transcriptome Profiling	Gene Expression Quantification	64657d41-17ad-4692-8a13-0cf55c55f11d	6f73500d-4b23-4f14-911b-fbc69bd38f4b.rna_seq.augmented_star_gene_counts.tsv	64657d41-17ad-4692-8a13-0cf55c55f11d	1243
9de678e5-67ed-4453-a98b-7ac351d5d0f1	a4b19504-8f04-48db-b88b-d76b8b3c3881	TCGA-A7-A0CH-11A-32R-A089-07	60ee931b-d315-4c37-b913-fa46a5f206b4	Solid Tissue Normal	TCGA-A7-A0CH-11A	Normal	TCGA-A7-A0CH	Transcriptome Profiling	Gene Expression Quantification	b9bdb9d3-4d2b-4a53-9804-d0511174e553	49e456c9-c47b-4663-bf6f-9f8f4e4e71a5.rna_seq.augmented_star_gene_counts.tsv	b9bdb9d3-4d2b-4a53-9804-d0511174e553	1243
9d166970-07c8-4ca3-9cfa-ed0049df9ecc	59783c67-6446-44c1-b9b3-505470f54c82	TCGA-BH-A1EW-01A-11R-A137-07	50463a25-4292-4bc7-926a-341493e68242	Primary Tumor	TCGA-BH-A1EW-01A	Tumor	TCGA-BH-A1EW	Transcriptome Profiling	Gene Expression Quantification	f8b403a1-37cf-4acb-b5d7-b3437fafa7f8	5e4626c1-dcf9-4781-a2e7-f6afca7e2ee7.rna_seq.augmented_star_gene_counts.tsv	f8b403a1-37cf-4acb-b5d7-b3437fafa7f8	1246
9d166970-07c8-4ca3-9cfa-ed0049df9ecc	cf1027dc-9ba9-4e3c-80d9-4bb13021cc31	TCGA-BH-A1EW-11B-33R-A137-07	b35ce058-b4ac-45b2-9103-a14b7d8a30f7	Solid Tissue Normal	TCGA-BH-A1EW-11B	Normal	TCGA-BH-A1EW	Transcriptome Profiling	Gene Expression Quantification	d8ac1c2a-1820-4174-99e3-524b334df490	078f6959-adcf-44a5-91d2-2581ba3c8e62.rna_seq.augmented_star_gene_counts.tsv	d8ac1c2a-1820-4174-99e3-524b334df490	1246
011b9b2d-ebe5-42bf-9662-d922faccc7a1	44be9bd3-c7ab-4310-898d-c462a88926d2	TCGA-A7-A26E-01A-11R-A277-07	d6023f30-0d07-4839-98d1-0b22b366cc51	Primary Tumor	TCGA-A7-A26E-01A	Tumor	TCGA-A7-A26E	Transcriptome Profiling	Gene Expression Quantification	89409cf3-e710-47fd-af3c-6f8f0dec7c90	e6bad6ec-c178-4684-99e8-2504781a022b.rna_seq.augmented_star_gene_counts.tsv	89409cf3-e710-47fd-af3c-6f8f0dec7c90	1253
05135396-df5c-49db-b34e-f4add5b65a2b	19c3c4c7-d34c-47d5-b09f-c5671f49b858	TCGA-BH-A204-01A-11R-A157-07	a28d9c46-4774-4167-8c1e-ee95436c7b2e	Primary Tumor	TCGA-BH-A204-01A	Tumor	TCGA-BH-A204	Transcriptome Profiling	Gene Expression Quantification	1f224847-d745-4dc5-9338-4044413e8ec4	2db5e0aa-342e-4766-8725-c1d677fd52b2.rna_seq.augmented_star_gene_counts.tsv	1f224847-d745-4dc5-9338-4044413e8ec4	1257
05135396-df5c-49db-b34e-f4add5b65a2b	6b52803e-274b-4a1b-910f-2d307932bbb2	TCGA-BH-A204-11A-53R-A157-07	8511971e-372e-4dc1-96a9-3fea2298393b	Solid Tissue Normal	TCGA-BH-A204-11A	Normal	TCGA-BH-A204	Transcriptome Profiling	Gene Expression Quantification	86b7ddd7-1c59-4937-99ec-b30fa9b4f0bd	a622a28b-a3ac-495b-b696-2a11e0e0e2ad.rna_seq.augmented_star_gene_counts.tsv	86b7ddd7-1c59-4937-99ec-b30fa9b4f0bd	1257
4a032bad-e726-48f2-8f39-e3acc109cc91	317ffb84-f4a8-435b-907b-b05587d6515e	TCGA-BH-A0BZ-01A-31R-A12P-07	55906ee0-a385-4ec9-8515-90ab613eca35	Primary Tumor	TCGA-BH-A0BZ-01A	Tumor	TCGA-BH-A0BZ	Transcriptome Profiling	Gene Expression Quantification	3d075fc4-5a01-47ce-bef0-a77acf71061d	707fad7d-f284-456a-abfa-17289b40579f.rna_seq.augmented_star_gene_counts.tsv	3d075fc4-5a01-47ce-bef0-a77acf71061d	1286
4a032bad-e726-48f2-8f39-e3acc109cc91	561e0da7-0e2c-430c-8a54-c9a3535a1679	TCGA-BH-A0BZ-11A-61R-A12P-07	e995932f-9ba3-459d-ae09-1f2f0b04aad4	Solid Tissue Normal	TCGA-BH-A0BZ-11A	Normal	TCGA-BH-A0BZ	Transcriptome Profiling	Gene Expression Quantification	573241d2-e298-426a-84a0-2c3889bae923	b1e03953-263f-4331-b386-487cdc897425.rna_seq.augmented_star_gene_counts.tsv	573241d2-e298-426a-84a0-2c3889bae923	1286
ad18820b-a804-49c0-ba8a-86c09fa6bce2	5f5a884c-ffbd-401a-8689-baded1bdbe50	TCGA-BH-A1F6-01A-11R-A13Q-07	e5a9fa79-2d0f-4cda-9fea-baab86f78b8e	Primary Tumor	TCGA-BH-A1F6-01A	Tumor	TCGA-BH-A1F6	Transcriptome Profiling	Gene Expression Quantification	76bcf698-d2da-42de-b33c-c5deb721c643	1a2bc49d-edc6-4b84-88f0-73b6ed250d1b.rna_seq.augmented_star_gene_counts.tsv	76bcf698-d2da-42de-b33c-c5deb721c643	1307
ad18820b-a804-49c0-ba8a-86c09fa6bce2	a248476b-7c40-42c6-905b-b9c3ba6b2aed	TCGA-BH-A1F6-11B-94R-A13Q-07	84f25e50-b0bb-4f2a-bb94-14019bc7fa95	Solid Tissue Normal	TCGA-BH-A1F6-11B	Normal	TCGA-BH-A1F6	Transcriptome Profiling	Gene Expression Quantification	d757b1cc-31a6-495a-ae82-c63b031ece49	898f9214-8dab-4b92-9233-70c06c60078c.rna_seq.augmented_star_gene_counts.tsv	d757b1cc-31a6-495a-ae82-c63b031ece49	1307
51ccbf1b-7cae-44ba-991a-11eda8b8c404	cbb45082-6d4e-4457-b023-52f9372ae053	TCGA-BH-A1ES-01A-11R-A137-07	aa1037f4-1414-4e05-b11a-c558a23b7e62	Primary Tumor	TCGA-BH-A1ES-01A	Tumor	TCGA-BH-A1ES	Transcriptome Profiling	Gene Expression Quantification	70c9af7f-8a58-434f-8f45-098ef0450319	e3c0a094-5504-4b74-9e0d-c73e84dc3901.rna_seq.augmented_star_gene_counts.tsv	70c9af7f-8a58-434f-8f45-098ef0450319	1318
87f03d04-e651-4a6e-aea6-1c946aa46202	6dc89d5b-7613-4a0f-bbdc-ba13f51d12cc	TCGA-BH-A0BV-01A-11R-A00Z-07	ce3c01d9-e8c7-4bd6-84f9-741f38b07267	Primary Tumor	TCGA-BH-A0BV-01A	Tumor	TCGA-BH-A0BV	Transcriptome Profiling	Gene Expression Quantification	d84ce38f-afb8-4b1a-9a5f-f62d59577b3d	4066800d-0b9e-4263-ba24-cab271630e41.rna_seq.augmented_star_gene_counts.tsv	d84ce38f-afb8-4b1a-9a5f-f62d59577b3d	1319
87f03d04-e651-4a6e-aea6-1c946aa46202	452bf9da-c065-4d95-8272-adce3684a9e9	TCGA-BH-A0BV-11A-31R-A089-07	21b88cba-4c07-4a15-9794-a981d2875415	Solid Tissue Normal	TCGA-BH-A0BV-11A	Normal	TCGA-BH-A0BV	Transcriptome Profiling	Gene Expression Quantification	3448aa6c-0de2-4d47-9bac-19507aee7492	4da20b00-8ed6-41ed-88d9-9969d15761c7.rna_seq.augmented_star_gene_counts.tsv	3448aa6c-0de2-4d47-9bac-19507aee7492	1319
2b22db1d-54a1-4b9e-a86e-a174cf51d95c	354c08e2-61d3-4cfa-9d26-76d74dcfe44f	TCGA-BH-A0BS-01A-11R-A12P-07	2f125802-32af-40b6-b4c8-4018740ccee9	Primary Tumor	TCGA-BH-A0BS-01A	Tumor	TCGA-BH-A0BS	Transcriptome Profiling	Gene Expression Quantification	17b87e41-8f42-48d8-90f8-d2c9b8553481	b35809ed-747b-46b9-9921-e14d859e5b5d.rna_seq.augmented_star_gene_counts.tsv	17b87e41-8f42-48d8-90f8-d2c9b8553481	1353
2b22db1d-54a1-4b9e-a86e-a174cf51d95c	10d54893-647f-40a9-8aa7-602e04d55faf	TCGA-BH-A0BS-11A-11R-A12P-07	a6ab4a8e-82f5-49a1-8264-36d415366424	Solid Tissue Normal	TCGA-BH-A0BS-11A	Normal	TCGA-BH-A0BS	Transcriptome Profiling	Gene Expression Quantification	736fca14-66fb-481a-985e-7253f75243a8	217558e4-a5f5-4c72-91b7-b430a17f457a.rna_seq.augmented_star_gene_counts.tsv	736fca14-66fb-481a-985e-7253f75243a8	1353
ecab16bc-28d5-4c3a-8735-3c785bd047c4	5b262ec0-72f2-4c54-820e-a39afad67212	TCGA-BH-A1FB-01A-11R-A13Q-07	1fc22273-7e02-4193-9fbb-476e0eab6afb	Primary Tumor	TCGA-BH-A1FB-01A	Tumor	TCGA-BH-A1FB	Transcriptome Profiling	Gene Expression Quantification	d9b6b523-00de-4638-a3f3-8de841fb7183	39a75bde-24a0-4d26-8377-df045423f786.rna_seq.augmented_star_gene_counts.tsv	d9b6b523-00de-4638-a3f3-8de841fb7183	1367
ecab16bc-28d5-4c3a-8735-3c785bd047c4	71899388-d223-4774-a1ce-3be260240b2c	TCGA-BH-A1FB-11A-33R-A13Q-07	97ae0904-411d-4406-9389-5a49bd939667	Solid Tissue Normal	TCGA-BH-A1FB-11A	Normal	TCGA-BH-A1FB	Transcriptome Profiling	Gene Expression Quantification	e4f49b9c-faed-4f15-a79c-79664e2c03b6	61a614bb-2249-4611-8aac-1a8e53d4467b.rna_seq.augmented_star_gene_counts.tsv	e4f49b9c-faed-4f15-a79c-79664e2c03b6	1367
dd3bfb26-b534-4917-9c4d-9fe7b6477762	1c77a00e-8cea-48ae-b9b5-193cdecf3604	TCGA-E9-A1RI-01A-11R-A169-07	7423f6fa-4f31-46b1-a391-b5fc45833c2b	Primary Tumor	TCGA-E9-A1RI-01A	Tumor	TCGA-E9-A1RI	Transcriptome Profiling	Gene Expression Quantification	92dd3ded-2b51-4d1d-8c8a-09ed1f0b16ed	68bb844b-1bd7-4828-97d0-e284a7998cbf.rna_seq.augmented_star_gene_counts.tsv	92dd3ded-2b51-4d1d-8c8a-09ed1f0b16ed	1383
dd3bfb26-b534-4917-9c4d-9fe7b6477762	7391b882-0be5-45b0-aa01-43c3381a476d	TCGA-E9-A1RI-11A-41R-A169-07	10fcee9d-db94-4fb9-a585-893c9d1bdc3d	Solid Tissue Normal	TCGA-E9-A1RI-11A	Normal	TCGA-E9-A1RI	Transcriptome Profiling	Gene Expression Quantification	2a18db7b-b054-4210-b8cb-a647c26f90c1	5dfb4024-ca51-4296-9fc7-0037b7b1e27b.rna_seq.augmented_star_gene_counts.tsv	2a18db7b-b054-4210-b8cb-a647c26f90c1	1383
9d95a65b-e41d-4f93-92d4-99dce29ff40d	e8ef8b75-7c0c-4a42-9a10-3789b6afa5d2	TCGA-A7-A0CE-01A-11R-A00Z-07	9dc315ce-3b76-4754-b103-2c2580cde4ab	Primary Tumor	TCGA-A7-A0CE-01A	Tumor	TCGA-A7-A0CE	Transcriptome Profiling	Gene Expression Quantification	04e03ae1-b2f3-446d-862d-172fea6320de	58b399a0-3070-44aa-9a40-f0e2c0fea0fc.rna_seq.augmented_star_gene_counts.tsv	04e03ae1-b2f3-446d-862d-172fea6320de	1392
9d95a65b-e41d-4f93-92d4-99dce29ff40d	2d5351f1-e9d7-44a3-ae43-f595a0151516	TCGA-A7-A0CE-11A-21R-A089-07	139c8065-f56a-45f6-bc7e-7841f85a31ae	Solid Tissue Normal	TCGA-A7-A0CE-11A	Normal	TCGA-A7-A0CE	Transcriptome Profiling	Gene Expression Quantification	23bf74db-bb4e-44c5-8473-e651b818e460	308e15c9-16b0-4f24-b9dc-e9dc91038579.rna_seq.augmented_star_gene_counts.tsv	23bf74db-bb4e-44c5-8473-e651b818e460	1392
6a2972e3-cca9-47e5-aac0-b770f2399eeb	dbba4276-4b85-4309-8f98-951313c3a3dc	TCGA-BH-A1F2-01A-31R-A13Q-07	e5c171ac-f700-439c-9e44-6cfed2c9cea7	Primary Tumor	TCGA-BH-A1F2-01A	Tumor	TCGA-BH-A1F2	Transcriptome Profiling	Gene Expression Quantification	773071d4-438a-4da7-b833-d2d172c4c4e2	358a0311-c6aa-456d-a52b-6b6b08b0a863.rna_seq.augmented_star_gene_counts.tsv	773071d4-438a-4da7-b833-d2d172c4c4e2	1465
6a2972e3-cca9-47e5-aac0-b770f2399eeb	85e9922a-0ede-4fea-8338-ead05addef79	TCGA-BH-A1F2-11A-32R-A13Q-07	159c3664-3ab2-4f87-91a0-b6e25833fb27	Solid Tissue Normal	TCGA-BH-A1F2-11A	Normal	TCGA-BH-A1F2	Transcriptome Profiling	Gene Expression Quantification	0972f396-9045-4faa-98f8-e8c3e02f9901	37157138-01ef-49a5-bc74-c45feaf411e2.rna_seq.augmented_star_gene_counts.tsv	0972f396-9045-4faa-98f8-e8c3e02f9901	1465
214a4507-d974-4b3e-8525-7408fccc6a0f	2af2adfe-bd7b-4eb1-9971-182b11075159	TCGA-BH-A0B7-01A-12R-A115-07	45c79141-a125-4305-b1b7-c838de1af8a3	Primary Tumor	TCGA-BH-A0B7-01A	Tumor	TCGA-BH-A0B7	Transcriptome Profiling	Gene Expression Quantification	b4ac6e06-8760-4cb2-883c-c829eaefdc4c	96668a75-e21b-482f-b699-0b5282909a9a.rna_seq.augmented_star_gene_counts.tsv	b4ac6e06-8760-4cb2-883c-c829eaefdc4c	1475
214a4507-d974-4b3e-8525-7408fccc6a0f	30cee921-7fb5-4543-aeb6-ab3eaf669f84	TCGA-BH-A0B7-11A-34R-A115-07	ab96b212-ab38-4e27-8c61-5eef673a0798	Solid Tissue Normal	TCGA-BH-A0B7-11A	Normal	TCGA-BH-A0B7	Transcriptome Profiling	Gene Expression Quantification	3071e512-94ea-4820-9573-668235188e34	da549530-7ba5-4302-acd2-40a766860216.rna_seq.augmented_star_gene_counts.tsv	3071e512-94ea-4820-9573-668235188e34	1475
17c1d42c-cb84-4655-a4cd-b54bae17ecaf	141e15ac-1537-4182-9db5-ba2115cd93d6	TCGA-E2-A15K-01A-11R-A12P-07	3a36b403-ea38-49f9-9c28-710c5d141164	Primary Tumor	TCGA-E2-A15K-01A	Tumor	TCGA-E2-A15K	Transcriptome Profiling	Gene Expression Quantification	e22bc31b-332f-45a1-b17c-c747179abe61	b1366128-6ab0-4205-ae2b-a854e8ad45bf.rna_seq.augmented_star_gene_counts.tsv	e22bc31b-332f-45a1-b17c-c747179abe61	1479
